[Rank 127] xlo: 752.459094, xhi: 859.953250, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 95] xlo: 537.470781, xhi: 644.964937, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 87] xlo: 537.470781, xhi: 644.964937, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 21] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 94] xlo: 537.470781, xhi: 644.964937, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 43] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 22] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 16] xlo: 107.494156, xhi: 214.988312, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 61] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 109] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 72] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 62] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 64] xlo: 429.976625, xhi: 537.470781, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 45] xlo: 214.988312, xhi: 322.482469, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 37] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 69] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 20] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 23] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 84] xlo: 537.470781, xhi: 644.964937, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 65] xlo: 429.976625, xhi: 537.470781, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 44] xlo: 214.988312, xhi: 322.482469, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 85] xlo: 537.470781, xhi: 644.964937, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 6] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 93] xlo: 537.470781, xhi: 644.964937, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 92] xlo: 537.470781, xhi: 644.964937, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 83] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 57] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 68] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 42] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 50] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 123] xlo: 752.459094, xhi: 859.953250, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 119] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 120] xlo: 752.459094, xhi: 859.953250, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 58] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 118] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 63] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 74] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 56] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 75] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 60] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 53] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 52] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 18] xlo: 107.494156, xhi: 214.988312, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 19] xlo: 107.494156, xhi: 214.988312, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 38] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 47] xlo: 214.988312, xhi: 322.482469, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 46] xlo: 214.988312, xhi: 322.482469, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 40] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 41] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 59] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 39] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 31] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 54] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 70] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 55] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 71] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 36] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 48] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 51] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 82] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 81] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 30] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 104] xlo: 644.964937, xhi: 752.459094, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 107] xlo: 644.964937, xhi: 752.459094, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 1] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
# Create System:
[Rank 0] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
# Done .... 
# miniMD-Reference 1.2 (MPI+OpenMP) output ...
# Run Settings: 
	# MPI processes: 128
	# Host Threads: 1
	# Inputfile: in.lj.miniMD
	# Datafile: None
# Physics Settings: 
	# ForceStyle: LJ
	# Force Parameters: 1.00 1.00
	# Units: LJ
	# Atoms: 134217728
	# Atom types: 8
	# System size: 859.95 429.98 429.98 (unit cells: 512 256 256)
	# Density: 0.844200
	# Force cutoff: 2.500000
	# Timestep size: 0.005000
# Technical Settings: 
	# Neigh cutoff: 2.800000
	# Half neighborlists: 1
	# Team neighborlist construction: 0
	# Neighbor bins: 307 153 153
	# Neighbor frequency: 1000
	# Sorting frequency: 1000
	# Thermo frequency: 100
	# Ghost Newton: 1
	# Use intrinsics: 0
	# Do safe exchange: 0
	# Size of float: 8

[Rank 13] xlo: 0.000000, xhi: 107.494156, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 12] xlo: 0.000000, xhi: 107.494156, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 4] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 9] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 106] xlo: 644.964937, xhi: 752.459094, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 105] xlo: 644.964937, xhi: 752.459094, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 5] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 2] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 8] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 3] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 97] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 98] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 14] xlo: 0.000000, xhi: 107.494156, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 15] xlo: 0.000000, xhi: 107.494156, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 11] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 10] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 100] xlo: 644.964937, xhi: 752.459094, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 101] xlo: 644.964937, xhi: 752.459094, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 99] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 96] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 25] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 26] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 29] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 28] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 24] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 27] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
# Starting dynamics ...
# Timestep T U P Time
0 1.440000e+00 -6.773368e+00 -5.019669e+00  0.000
100 7.290504e-01 -5.708639e+00 5.226627e-01  0.836
[Atom] pack_comm: 600, unpack_comm: 600, pack_comm_self: 0, pack_reverse: 606, unpack_reverse: 606
[Rank 0] inte[0]: 204.205, comm[0]: 208.759, comm[1]: 1796.086, comm[2]: 210.512, force: 2741.506, rev_comm[0]: 203.004, rev_comm[1]: 1818.920, rev_comm[2]: 230.393, inte[1]: 138.867
[Rank 1] inte[0]: 204.746, comm[0]: 205.890, comm[1]: 1777.406, comm[2]: 206.127, force: 2734.958, rev_comm[0]: 200.485, rev_comm[1]: 1793.734, rev_comm[2]: 226.858, inte[1]: 137.557
[Rank 2] inte[0]: 204.134, comm[0]: 189.492, comm[1]: 1767.685, comm[2]: 189.407, force: 2742.627, rev_comm[0]: 186.071, rev_comm[1]: 1793.566, rev_comm[2]: 211.545, inte[1]: 137.222
[Rank 3] inte[0]: 204.742, comm[0]: 198.728, comm[1]: 1786.697, comm[2]: 196.720, force: 2742.785, rev_comm[0]: 191.835, rev_comm[1]: 1799.835, rev_comm[2]: 219.790, inte[1]: 138.083
[Rank 4] inte[0]: 205.046, comm[0]: 197.902, comm[1]: 1739.782, comm[2]: 199.476, force: 2745.526, rev_comm[0]: 189.321, rev_comm[1]: 1759.070, rev_comm[2]: 218.591, inte[1]: 137.523
[Rank 5] inte[0]: 203.186, comm[0]: 188.625, comm[1]: 1747.588, comm[2]: 189.251, force: 2729.847, rev_comm[0]: 183.248, rev_comm[1]: 1765.536, rev_comm[2]: 208.750, inte[1]: 136.826
[Rank 6] inte[0]: 204.594, comm[0]: 210.070, comm[1]: 1744.687, comm[2]: 206.937, force: 2730.310, rev_comm[0]: 201.863, rev_comm[1]: 1765.207, rev_comm[2]: 229.423, inte[1]: 138.604
[Rank 7] inte[0]: 205.650, comm[0]: 207.608, comm[1]: 1749.819, comm[2]: 208.148, force: 2743.828, rev_comm[0]: 201.586, rev_comm[1]: 1777.551, rev_comm[2]: 227.345, inte[1]: 138.076
[Rank 8] inte[0]: 203.213, comm[0]: 187.348, comm[1]: 1759.825, comm[2]: 187.995, force: 2743.785, rev_comm[0]: 183.654, rev_comm[1]: 1761.373, rev_comm[2]: 211.191, inte[1]: 136.743
[Rank 9] inte[0]: 204.562, comm[0]: 207.899, comm[1]: 1764.550, comm[2]: 205.333, force: 2738.725, rev_comm[0]: 197.947, rev_comm[1]: 1764.607, rev_comm[2]: 228.287, inte[1]: 138.206
[Rank 10] inte[0]: 205.220, comm[0]: 202.207, comm[1]: 1782.064, comm[2]: 201.685, force: 2733.875, rev_comm[0]: 195.223, rev_comm[1]: 1791.729, rev_comm[2]: 224.497, inte[1]: 137.543
[Rank 11] inte[0]: 204.260, comm[0]: 189.288, comm[1]: 1792.003, comm[2]: 189.913, force: 2733.595, rev_comm[0]: 183.936, rev_comm[1]: 1798.356, rev_comm[2]: 212.949, inte[1]: 136.144
[Rank 12] inte[0]: 204.222, comm[0]: 203.114, comm[1]: 1826.469, comm[2]: 204.498, force: 2750.262, rev_comm[0]: 195.479, rev_comm[1]: 1840.814, rev_comm[2]: 227.087, inte[1]: 137.402
[Rank 13] inte[0]: 203.960, comm[0]: 203.891, comm[1]: 1797.235, comm[2]: 201.556, force: 2747.320, rev_comm[0]: 200.402, rev_comm[1]: 1815.101, rev_comm[2]: 225.102, inte[1]: 138.152
[Rank 14] inte[0]: 203.203, comm[0]: 188.000, comm[1]: 1796.356, comm[2]: 188.100, force: 2733.788, rev_comm[0]: 184.255, rev_comm[1]: 1811.468, rev_comm[2]: 210.592, inte[1]: 136.432
[Rank 15] inte[0]: 205.123, comm[0]: 204.648, comm[1]: 1809.713, comm[2]: 202.156, force: 2749.017, rev_comm[0]: 197.747, rev_comm[1]: 1814.856, rev_comm[2]: 224.489, inte[1]: 138.403
[Rank 16] inte[0]: 205.315, comm[0]: 204.684, comm[1]: 1993.724, comm[2]: 201.779, force: 2754.326, rev_comm[0]: 194.800, rev_comm[1]: 2008.408, rev_comm[2]: 221.212, inte[1]: 137.715
[Rank 17] inte[0]: 203.427, comm[0]: 186.255, comm[1]: 1999.381, comm[2]: 186.540, force: 2732.256, rev_comm[0]: 181.574, rev_comm[1]: 2017.471, rev_comm[2]: 208.887, inte[1]: 136.239
[Rank 18] inte[0]: 204.635, comm[0]: 207.085, comm[1]: 1984.417, comm[2]: 207.728, force: 2734.801, rev_comm[0]: 202.104, rev_comm[1]: 2013.973, rev_comm[2]: 230.025, inte[1]: 137.187
[Rank 19] inte[0]: 203.930, comm[0]: 203.886, comm[1]: 1987.769, comm[2]: 205.469, force: 2753.903, rev_comm[0]: 198.694, rev_comm[1]: 2005.105, rev_comm[2]: 226.564, inte[1]: 137.999
[Rank 20] inte[0]: 204.475, comm[0]: 188.415, comm[1]: 1749.951, comm[2]: 187.181, force: 2742.933, rev_comm[0]: 184.029, rev_comm[1]: 1765.434, rev_comm[2]: 209.531, inte[1]: 136.726
[Rank 21] inte[0]: 204.416, comm[0]: 199.649, comm[1]: 1764.229, comm[2]: 198.294, force: 2733.610, rev_comm[0]: 192.519, rev_comm[1]: 1791.520, rev_comm[2]: 221.029, inte[1]: 137.170
[Rank 22] inte[0]: 205.133, comm[0]: 204.958, comm[1]: 1505.505, comm[2]: 204.168, force: 2738.689, rev_comm[0]: 198.621, rev_comm[1]: 1526.072, rev_comm[2]: 227.108, inte[1]: 137.922
[Rank 23] inte[0]: 203.686, comm[0]: 195.322, comm[1]: 1521.701, comm[2]: 192.773, force: 2744.172, rev_comm[0]: 189.720, rev_comm[1]: 1540.430, rev_comm[2]: 215.144, inte[1]: 136.161
[Rank 24] inte[0]: 204.498, comm[0]: 206.287, comm[1]: 1522.702, comm[2]: 208.148, force: 2741.434, rev_comm[0]: 201.414, rev_comm[1]: 1545.799, rev_comm[2]: 228.433, inte[1]: 138.040
[Rank 25] inte[0]: 204.128, comm[0]: 205.000, comm[1]: 1519.703, comm[2]: 204.522, force: 2736.816, rev_comm[0]: 199.263, rev_comm[1]: 1525.384, rev_comm[2]: 223.453, inte[1]: 137.606
[Rank 26] inte[0]: 203.560, comm[0]: 188.266, comm[1]: 1771.156, comm[2]: 188.616, force: 2741.970, rev_comm[0]: 184.568, rev_comm[1]: 1781.718, rev_comm[2]: 211.566, inte[1]: 136.895
[Rank 27] inte[0]: 204.793, comm[0]: 199.239, comm[1]: 1783.671, comm[2]: 197.560, force: 2743.512, rev_comm[0]: 193.755, rev_comm[1]: 1789.888, rev_comm[2]: 220.922, inte[1]: 137.568
[Rank 28] inte[0]: 204.679, comm[0]: 200.811, comm[1]: 2002.150, comm[2]: 199.003, force: 2746.038, rev_comm[0]: 191.534, rev_comm[1]: 2019.805, rev_comm[2]: 220.285, inte[1]: 137.238
[Rank 29] inte[0]: 203.715, comm[0]: 188.959, comm[1]: 2008.799, comm[2]: 190.337, force: 2735.448, rev_comm[0]: 184.351, rev_comm[1]: 2021.110, rev_comm[2]: 210.375, inte[1]: 136.141
[Rank 30] inte[0]: 204.295, comm[0]: 204.930, comm[1]: 2015.371, comm[2]: 204.773, force: 2742.076, rev_comm[0]: 201.766, rev_comm[1]: 2032.515, rev_comm[2]: 228.153, inte[1]: 137.568
[Rank 31] inte[0]: 203.098, comm[0]: 201.579, comm[1]: 2006.445, comm[2]: 199.637, force: 2749.928, rev_comm[0]: 196.723, rev_comm[1]: 2024.338, rev_comm[2]: 224.736, inte[1]: 137.675
[Rank 32] inte[0]: 202.999, comm[0]: 186.172, comm[1]: 1795.316, comm[2]: 186.554, force: 2738.770, rev_comm[0]: 182.695, rev_comm[1]: 1814.616, rev_comm[2]: 210.769, inte[1]: 136.319
[Rank 33] inte[0]: 204.816, comm[0]: 202.324, comm[1]: 1782.397, comm[2]: 202.092, force: 2750.353, rev_comm[0]: 195.208, rev_comm[1]: 1800.600, rev_comm[2]: 224.761, inte[1]: 137.088
[Rank 34] inte[0]: 204.614, comm[0]: 205.255, comm[1]: 1760.735, comm[2]: 202.658, force: 2744.879, rev_comm[0]: 200.879, rev_comm[1]: 1772.460, rev_comm[2]: 227.064, inte[1]: 138.331
[Rank 35] inte[0]: 204.548, comm[0]: 188.102, comm[1]: 1806.629, comm[2]: 188.853, force: 2749.612, rev_comm[0]: 184.411, rev_comm[1]: 1823.738, rev_comm[2]: 211.826, inte[1]: 136.930
[Rank 36] inte[0]: 205.278, comm[0]: 205.399, comm[1]: 1780.718, comm[2]: 207.573, force: 2753.268, rev_comm[0]: 199.465, rev_comm[1]: 1813.393, rev_comm[2]: 227.807, inte[1]: 138.055
[Rank 37] inte[0]: 203.906, comm[0]: 207.639, comm[1]: 1759.346, comm[2]: 206.804, force: 2738.392, rev_comm[0]: 201.284, rev_comm[1]: 1779.180, rev_comm[2]: 226.222, inte[1]: 137.854
[Rank 38] inte[0]: 203.274, comm[0]: 188.004, comm[1]: 1703.589, comm[2]: 187.623, force: 2743.616, rev_comm[0]: 184.594, rev_comm[1]: 1733.232, rev_comm[2]: 210.679, inte[1]: 136.389
[Rank 39] inte[0]: 205.804, comm[0]: 196.599, comm[1]: 1729.624, comm[2]: 194.686, force: 2753.061, rev_comm[0]: 189.558, rev_comm[1]: 1765.955, rev_comm[2]: 218.135, inte[1]: 138.123
[Rank 40] inte[0]: 205.492, comm[0]: 199.779, comm[1]: 1743.987, comm[2]: 198.496, force: 2748.466, rev_comm[0]: 190.101, rev_comm[1]: 1766.368, rev_comm[2]: 218.614, inte[1]: 137.542
[Rank 41] inte[0]: 203.713, comm[0]: 187.788, comm[1]: 1743.280, comm[2]: 189.683, force: 2738.485, rev_comm[0]: 183.388, rev_comm[1]: 1767.337, rev_comm[2]: 210.211, inte[1]: 136.475
