[Rank 1022] xlo: 1612.412344, xhi: 1719.906500, ylo: 752.459094, yhi: 859.953250, zlo: 644.964937, zhi: 752.459094
[Rank 178] xlo: 214.988312, xhi: 322.482469, ylo: 644.964937, yhi: 752.459094, zlo: 214.988312, zhi: 322.482469
[Rank 445] xlo: 644.964937, xhi: 752.459094, ylo: 752.459094, yhi: 859.953250, zlo: 537.470781, zhi: 644.964937
[Rank 728] xlo: 1182.435719, xhi: 1289.929875, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 822] xlo: 1289.929875, xhi: 1397.424031, ylo: 644.964937, yhi: 752.459094, zlo: 644.964937, zhi: 752.459094
[Rank 823] xlo: 1289.929875, xhi: 1397.424031, ylo: 644.964937, yhi: 752.459094, zlo: 752.459094, zhi: 859.953250
[Rank 702] xlo: 1074.941562, xhi: 1182.435719, ylo: 752.459094, yhi: 859.953250, zlo: 644.964937, zhi: 752.459094
[Rank 847] xlo: 1397.424031, xhi: 1504.918187, ylo: 107.494156, yhi: 214.988312, zlo: 752.459094, zhi: 859.953250
[Rank 815] xlo: 1289.929875, xhi: 1397.424031, ylo: 537.470781, yhi: 644.964937, zlo: 752.459094, zhi: 859.953250
[Rank 816] xlo: 1289.929875, xhi: 1397.424031, ylo: 644.964937, yhi: 752.459094, zlo: 0.000000, zhi: 107.494156
[Rank 891] xlo: 1397.424031, xhi: 1504.918187, ylo: 752.459094, yhi: 859.953250, zlo: 322.482469, zhi: 429.976625
[Rank 600] xlo: 967.447406, xhi: 1074.941562, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 601] xlo: 967.447406, xhi: 1074.941562, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 914] xlo: 1504.918187, xhi: 1612.412344, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 828] xlo: 1289.929875, xhi: 1397.424031, ylo: 752.459094, yhi: 859.953250, zlo: 429.976625, zhi: 537.470781
[Rank 384] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 775] xlo: 1289.929875, xhi: 1397.424031, ylo: 0.000000, yhi: 107.494156, zlo: 752.459094, zhi: 859.953250
[Rank 681] xlo: 1074.941562, xhi: 1182.435719, ylo: 537.470781, yhi: 644.964937, zlo: 107.494156, zhi: 214.988312
[Rank 967] xlo: 1612.412344, xhi: 1719.906500, ylo: 0.000000, yhi: 107.494156, zlo: 752.459094, zhi: 859.953250
[Rank 961] xlo: 1612.412344, xhi: 1719.906500, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 803] xlo: 1289.929875, xhi: 1397.424031, ylo: 429.976625, yhi: 537.470781, zlo: 322.482469, zhi: 429.976625
[Rank 584] xlo: 967.447406, xhi: 1074.941562, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 438] xlo: 644.964937, xhi: 752.459094, ylo: 644.964937, yhi: 752.459094, zlo: 644.964937, zhi: 752.459094
[Rank 824] xlo: 1289.929875, xhi: 1397.424031, ylo: 752.459094, yhi: 859.953250, zlo: 0.000000, zhi: 107.494156
[Rank 636] xlo: 967.447406, xhi: 1074.941562, ylo: 752.459094, yhi: 859.953250, zlo: 429.976625, zhi: 537.470781
[Rank 814] xlo: 1289.929875, xhi: 1397.424031, ylo: 537.470781, yhi: 644.964937, zlo: 644.964937, zhi: 752.459094
[Rank 451] xlo: 752.459094, xhi: 859.953250, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 331] xlo: 537.470781, xhi: 644.964937, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 607] xlo: 967.447406, xhi: 1074.941562, ylo: 322.482469, yhi: 429.976625, zlo: 752.459094, zhi: 859.953250
[Rank 72] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 841] xlo: 1397.424031, xhi: 1504.918187, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 121] xlo: 107.494156, xhi: 214.988312, ylo: 752.459094, yhi: 859.953250, zlo: 107.494156, zhi: 214.988312
[Rank 865] xlo: 1397.424031, xhi: 1504.918187, ylo: 429.976625, yhi: 537.470781, zlo: 107.494156, zhi: 214.988312
[Rank 696] xlo: 1074.941562, xhi: 1182.435719, ylo: 752.459094, yhi: 859.953250, zlo: 0.000000, zhi: 107.494156
[Rank 829] xlo: 1289.929875, xhi: 1397.424031, ylo: 752.459094, yhi: 859.953250, zlo: 537.470781, zhi: 644.964937
[Rank 564] xlo: 859.953250, xhi: 967.447406, ylo: 644.964937, yhi: 752.459094, zlo: 429.976625, zhi: 537.470781
[Rank 792] xlo: 1289.929875, xhi: 1397.424031, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 830] xlo: 1289.929875, xhi: 1397.424031, ylo: 752.459094, yhi: 859.953250, zlo: 644.964937, zhi: 752.459094
[Rank 218] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 140] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 429.976625, zhi: 537.470781
[Rank 514] xlo: 859.953250, xhi: 967.447406, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 526] xlo: 859.953250, xhi: 967.447406, ylo: 107.494156, yhi: 214.988312, zlo: 644.964937, zhi: 752.459094
[Rank 835] xlo: 1397.424031, xhi: 1504.918187, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 697] xlo: 1074.941562, xhi: 1182.435719, ylo: 752.459094, yhi: 859.953250, zlo: 107.494156, zhi: 214.988312
[Rank 126] xlo: 107.494156, xhi: 214.988312, ylo: 752.459094, yhi: 859.953250, zlo: 644.964937, zhi: 752.459094
[Rank 362] xlo: 537.470781, xhi: 644.964937, ylo: 537.470781, yhi: 644.964937, zlo: 214.988312, zhi: 322.482469
[Rank 492] xlo: 752.459094, xhi: 859.953250, ylo: 537.470781, yhi: 644.964937, zlo: 429.976625, zhi: 537.470781
[Rank 831] xlo: 1289.929875, xhi: 1397.424031, ylo: 752.459094, yhi: 859.953250, zlo: 752.459094, zhi: 859.953250
[Rank 642] xlo: 1074.941562, xhi: 1182.435719, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 643] xlo: 1074.941562, xhi: 1182.435719, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 905] xlo: 1504.918187, xhi: 1612.412344, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 770] xlo: 1289.929875, xhi: 1397.424031, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 763] xlo: 1182.435719, xhi: 1289.929875, ylo: 752.459094, yhi: 859.953250, zlo: 322.482469, zhi: 429.976625
[Rank 20] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 429.976625, zhi: 537.470781
[Rank 456] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 548] xlo: 859.953250, xhi: 967.447406, ylo: 429.976625, yhi: 537.470781, zlo: 429.976625, zhi: 537.470781
[Rank 1001] xlo: 1612.412344, xhi: 1719.906500, ylo: 537.470781, yhi: 644.964937, zlo: 107.494156, zhi: 214.988312
[Rank 476] xlo: 752.459094, xhi: 859.953250, ylo: 322.482469, yhi: 429.976625, zlo: 429.976625, zhi: 537.470781
[Rank 410] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 282] xlo: 429.976625, xhi: 537.470781, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 1000] xlo: 1612.412344, xhi: 1719.906500, ylo: 537.470781, yhi: 644.964937, zlo: 0.000000, zhi: 107.494156
[Rank 403] xlo: 644.964937, xhi: 752.459094, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 786] xlo: 1289.929875, xhi: 1397.424031, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 323] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 871] xlo: 1397.424031, xhi: 1504.918187, ylo: 429.976625, yhi: 537.470781, zlo: 752.459094, zhi: 859.953250
[Rank 390] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 644.964937, zhi: 752.459094
[Rank 703] xlo: 1074.941562, xhi: 1182.435719, ylo: 752.459094, yhi: 859.953250, zlo: 752.459094, zhi: 859.953250
[Rank 698] xlo: 1074.941562, xhi: 1182.435719, ylo: 752.459094, yhi: 859.953250, zlo: 214.988312, zhi: 322.482469
[Rank 391] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 752.459094, zhi: 859.953250
[Rank 644] xlo: 1074.941562, xhi: 1182.435719, ylo: 0.000000, yhi: 107.494156, zlo: 429.976625, zhi: 537.470781
[Rank 547] xlo: 859.953250, xhi: 967.447406, ylo: 429.976625, yhi: 537.470781, zlo: 322.482469, zhi: 429.976625
[Rank 672] xlo: 1074.941562, xhi: 1182.435719, ylo: 429.976625, yhi: 537.470781, zlo: 0.000000, zhi: 107.494156
[Rank 251] xlo: 322.482469, xhi: 429.976625, ylo: 752.459094, yhi: 859.953250, zlo: 322.482469, zhi: 429.976625
[Rank 850] xlo: 1397.424031, xhi: 1504.918187, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 250] xlo: 322.482469, xhi: 429.976625, ylo: 752.459094, yhi: 859.953250, zlo: 214.988312, zhi: 322.482469
[Rank 656] xlo: 1074.941562, xhi: 1182.435719, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 749] xlo: 1182.435719, xhi: 1289.929875, ylo: 537.470781, yhi: 644.964937, zlo: 537.470781, zhi: 644.964937
[Rank 515] xlo: 859.953250, xhi: 967.447406, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 1016] xlo: 1612.412344, xhi: 1719.906500, ylo: 752.459094, yhi: 859.953250, zlo: 0.000000, zhi: 107.494156
[Rank 576] xlo: 967.447406, xhi: 1074.941562, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 414] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 644.964937, zhi: 752.459094
[Rank 415] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 752.459094, zhi: 859.953250
[Rank 385] xlo: 644.964937, xhi: 752.459094, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 627] xlo: 967.447406, xhi: 1074.941562, ylo: 644.964937, yhi: 752.459094, zlo: 322.482469, zhi: 429.976625
[Rank 748] xlo: 1182.435719, xhi: 1289.929875, ylo: 537.470781, yhi: 644.964937, zlo: 429.976625, zhi: 537.470781
[Rank 659] xlo: 1074.941562, xhi: 1182.435719, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 887] xlo: 1397.424031, xhi: 1504.918187, ylo: 644.964937, yhi: 752.459094, zlo: 752.459094, zhi: 859.953250
[Rank 408] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 751] xlo: 1182.435719, xhi: 1289.929875, ylo: 537.470781, yhi: 644.964937, zlo: 752.459094, zhi: 859.953250
[Rank 376] xlo: 537.470781, xhi: 644.964937, ylo: 752.459094, yhi: 859.953250, zlo: 0.000000, zhi: 107.494156
[Rank 409] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 103] xlo: 107.494156, xhi: 214.988312, ylo: 429.976625, yhi: 537.470781, zlo: 752.459094, zhi: 859.953250
[Rank 618] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 214.988312, zhi: 322.482469
[Rank 481] xlo: 752.459094, xhi: 859.953250, ylo: 429.976625, yhi: 537.470781, zlo: 107.494156, zhi: 214.988312
[Rank 1019] xlo: 1612.412344, xhi: 1719.906500, ylo: 752.459094, yhi: 859.953250, zlo: 322.482469, zhi: 429.976625
[Rank 802] xlo: 1289.929875, xhi: 1397.424031, ylo: 429.976625, yhi: 537.470781, zlo: 214.988312, zhi: 322.482469
[Rank 446] xlo: 644.964937, xhi: 752.459094, ylo: 752.459094, yhi: 859.953250, zlo: 644.964937, zhi: 752.459094
[Rank 480] xlo: 752.459094, xhi: 859.953250, ylo: 429.976625, yhi: 537.470781, zlo: 0.000000, zhi: 107.494156
[Rank 801] xlo: 1289.929875, xhi: 1397.424031, ylo: 429.976625, yhi: 537.470781, zlo: 107.494156, zhi: 214.988312
[Rank 377] xlo: 537.470781, xhi: 644.964937, ylo: 752.459094, yhi: 859.953250, zlo: 107.494156, zhi: 214.988312
[Rank 929] xlo: 1504.918187, xhi: 1612.412344, ylo: 429.976625, yhi: 537.470781, zlo: 107.494156, zhi: 214.988312
[Rank 711] xlo: 1182.435719, xhi: 1289.929875, ylo: 0.000000, yhi: 107.494156, zlo: 752.459094, zhi: 859.953250
[Rank 6] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 644.964937, zhi: 752.459094
[Rank 616] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 0.000000, zhi: 107.494156
[Rank 617] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 107.494156, zhi: 214.988312
[Rank 735] xlo: 1182.435719, xhi: 1289.929875, ylo: 322.482469, yhi: 429.976625, zlo: 752.459094, zhi: 859.953250
[Rank 621] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 537.470781, zhi: 644.964937
[Rank 146] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 760] xlo: 1182.435719, xhi: 1289.929875, ylo: 752.459094, yhi: 859.953250, zlo: 0.000000, zhi: 107.494156
[Rank 622] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 644.964937, zhi: 752.459094
[Rank 368] xlo: 537.470781, xhi: 644.964937, ylo: 644.964937, yhi: 752.459094, zlo: 0.000000, zhi: 107.494156
[Rank 671] xlo: 1074.941562, xhi: 1182.435719, ylo: 322.482469, yhi: 429.976625, zlo: 752.459094, zhi: 859.953250
[Rank 457] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 320] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 806] xlo: 1289.929875, xhi: 1397.424031, ylo: 429.976625, yhi: 537.470781, zlo: 644.964937, zhi: 752.459094
[Rank 817] xlo: 1289.929875, xhi: 1397.424031, ylo: 644.964937, yhi: 752.459094, zlo: 107.494156, zhi: 214.988312
[Rank 615] xlo: 967.447406, xhi: 1074.941562, ylo: 429.976625, yhi: 537.470781, zlo: 752.459094, zhi: 859.953250
[Rank 371] xlo: 537.470781, xhi: 644.964937, ylo: 644.964937, yhi: 752.459094, zlo: 322.482469, zhi: 429.976625
[Rank 807] xlo: 1289.929875, xhi: 1397.424031, ylo: 429.976625, yhi: 537.470781, zlo: 752.459094, zhi: 859.953250
[Rank 907] xlo: 1504.918187, xhi: 1612.412344, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 321] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 761] xlo: 1182.435719, xhi: 1289.929875, ylo: 752.459094, yhi: 859.953250, zlo: 107.494156, zhi: 214.988312
[Rank 462] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 644.964937, zhi: 752.459094
[Rank 585] xlo: 967.447406, xhi: 1074.941562, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 639] xlo: 967.447406, xhi: 1074.941562, ylo: 752.459094, yhi: 859.953250, zlo: 752.459094, zhi: 859.953250
[Rank 787] xlo: 1289.929875, xhi: 1397.424031, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 729] xlo: 1182.435719, xhi: 1289.929875, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 188] xlo: 214.988312, xhi: 322.482469, ylo: 752.459094, yhi: 859.953250, zlo: 429.976625, zhi: 537.470781
[Rank 463] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 752.459094, zhi: 859.953250
[Rank 482] xlo: 752.459094, xhi: 859.953250, ylo: 429.976625, yhi: 537.470781, zlo: 214.988312, zhi: 322.482469
[Rank 608] xlo: 967.447406, xhi: 1074.941562, ylo: 429.976625, yhi: 537.470781, zlo: 0.000000, zhi: 107.494156
[Rank 21] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 537.470781, zhi: 644.964937
[Rank 458] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 638] xlo: 967.447406, xhi: 1074.941562, ylo: 752.459094, yhi: 859.953250, zlo: 644.964937, zhi: 752.459094
[Rank 825] xlo: 1289.929875, xhi: 1397.424031, ylo: 752.459094, yhi: 859.953250, zlo: 107.494156, zhi: 214.988312
[Rank 673] xlo: 1074.941562, xhi: 1182.435719, ylo: 429.976625, yhi: 537.470781, zlo: 107.494156, zhi: 214.988312
[Rank 637] xlo: 967.447406, xhi: 1074.941562, ylo: 752.459094, yhi: 859.953250, zlo: 537.470781, zhi: 644.964937
[Rank 437] xlo: 644.964937, xhi: 752.459094, ylo: 644.964937, yhi: 752.459094, zlo: 537.470781, zhi: 644.964937
[Rank 684] xlo: 1074.941562, xhi: 1182.435719, ylo: 537.470781, yhi: 644.964937, zlo: 429.976625, zhi: 537.470781
[Rank 560] xlo: 859.953250, xhi: 967.447406, ylo: 644.964937, yhi: 752.459094, zlo: 0.000000, zhi: 107.494156
[Rank 903] xlo: 1504.918187, xhi: 1612.412344, ylo: 0.000000, yhi: 107.494156, zlo: 752.459094, zhi: 859.953250
[Rank 583] xlo: 967.447406, xhi: 1074.941562, ylo: 0.000000, yhi: 107.494156, zlo: 752.459094, zhi: 859.953250
[Rank 582] xlo: 967.447406, xhi: 1074.941562, ylo: 0.000000, yhi: 107.494156, zlo: 644.964937, zhi: 752.459094
[Rank 73] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 571] xlo: 859.953250, xhi: 967.447406, ylo: 752.459094, yhi: 859.953250, zlo: 322.482469, zhi: 429.976625
[Rank 619] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 322.482469, zhi: 429.976625
[Rank 624] xlo: 967.447406, xhi: 1074.941562, ylo: 644.964937, yhi: 752.459094, zlo: 0.000000, zhi: 107.494156
[Rank 611] xlo: 967.447406, xhi: 1074.941562, ylo: 429.976625, yhi: 537.470781, zlo: 322.482469, zhi: 429.976625
[Rank 620] xlo: 967.447406, xhi: 1074.941562, ylo: 537.470781, yhi: 644.964937, zlo: 429.976625, zhi: 537.470781
[Rank 483] xlo: 752.459094, xhi: 859.953250, ylo: 429.976625, yhi: 537.470781, zlo: 322.482469, zhi: 429.976625
[Rank 1007] xlo: 1612.412344, xhi: 1719.906500, ylo: 537.470781, yhi: 644.964937, zlo: 752.459094, zhi: 859.953250
[Rank 606] xlo: 967.447406, xhi: 1074.941562, ylo: 322.482469, yhi: 429.976625, zlo: 644.964937, zhi: 752.459094
[Rank 793] xlo: 1289.929875, xhi: 1397.424031, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 632] xlo: 967.447406, xhi: 1074.941562, ylo: 752.459094, yhi: 859.953250, zlo: 0.000000, zhi: 107.494156
[Rank 782] xlo: 1289.929875, xhi: 1397.424031, ylo: 107.494156, yhi: 214.988312, zlo: 644.964937, zhi: 752.459094
[Rank 404] xlo: 644.964937, xhi: 752.459094, ylo: 214.988312, yhi: 322.482469, zlo: 429.976625, zhi: 537.470781
[Rank 776] xlo: 1289.929875, xhi: 1397.424031, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 783] xlo: 1289.929875, xhi: 1397.424031, ylo: 107.494156, yhi: 214.988312, zlo: 752.459094, zhi: 859.953250
[Rank 774] xlo: 1289.929875, xhi: 1397.424031, ylo: 0.000000, yhi: 107.494156, zlo: 644.964937, zhi: 752.459094
