[Rank 12] xlo: 0.000000, xhi: 107.494156, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 10] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 11] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 2] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 1] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 3] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 39] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 80] xlo: 537.470781, xhi: 644.964937, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 91] xlo: 537.470781, xhi: 644.964937, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 90] xlo: 537.470781, xhi: 644.964937, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 38] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 36] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 77] xlo: 429.976625, xhi: 537.470781, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 8] xlo: 0.000000, xhi: 107.494156, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
# Create System:
[Rank 0] xlo: 0.000000, xhi: 107.494156, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
# Done .... 
# miniMD-Reference 1.2 (MPI+OpenMP) output ...
# Run Settings: 
	# MPI processes: 128
	# Host Threads: 1
	# Inputfile: in.lj.miniMD
	# Datafile: None
# Physics Settings: 
	# ForceStyle: LJ
	# Force Parameters: 1.00 1.00
	# Units: LJ
	# Atoms: 134217728
	# Atom types: 8
	# System size: 859.95 429.98 429.98 (unit cells: 512 256 256)
	# Density: 0.844200
	# Force cutoff: 2.500000
	# Timestep size: 0.005000
# Technical Settings: 
	# Neigh cutoff: 2.800000
	# Half neighborlists: 1
	# Team neighborlist construction: 0
	# Neighbor bins: 307 153 153
	# Neighbor frequency: 1000
	# Sorting frequency: 1000
	# Thermo frequency: 100
	# Ghost Newton: 1
	# Use intrinsics: 0
	# Do safe exchange: 0
	# Size of float: 8

[Rank 110] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 111] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 6] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 47] xlo: 214.988312, xhi: 322.482469, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 7] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 24] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 46] xlo: 214.988312, xhi: 322.482469, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 27] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 37] xlo: 214.988312, xhi: 322.482469, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 88] xlo: 537.470781, xhi: 644.964937, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 89] xlo: 537.470781, xhi: 644.964937, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 33] xlo: 214.988312, xhi: 322.482469, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 32] xlo: 214.988312, xhi: 322.482469, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 109] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 108] xlo: 644.964937, xhi: 752.459094, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 5] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 4] xlo: 0.000000, xhi: 107.494156, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 26] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 25] xlo: 107.494156, xhi: 214.988312, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 57] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 56] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 48] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 51] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 35] xlo: 214.988312, xhi: 322.482469, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 34] xlo: 214.988312, xhi: 322.482469, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 40] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 58] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 49] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 59] xlo: 322.482469, xhi: 429.976625, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 50] xlo: 322.482469, xhi: 429.976625, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 53] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 60] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 61] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 52] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 16] xlo: 107.494156, xhi: 214.988312, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 28] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 23] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 20] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 64] xlo: 429.976625, xhi: 537.470781, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 43] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 69] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 42] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 68] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 41] xlo: 214.988312, xhi: 322.482469, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 63] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 62] xlo: 322.482469, xhi: 429.976625, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 54] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 55] xlo: 322.482469, xhi: 429.976625, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 75] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 74] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 18] xlo: 107.494156, xhi: 214.988312, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 19] xlo: 107.494156, xhi: 214.988312, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 22] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 31] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 21] xlo: 107.494156, xhi: 214.988312, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 30] xlo: 107.494156, xhi: 214.988312, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 76] xlo: 429.976625, xhi: 537.470781, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 70] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 71] xlo: 429.976625, xhi: 537.470781, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
[Rank 67] xlo: 429.976625, xhi: 537.470781, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 72] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 73] xlo: 429.976625, xhi: 537.470781, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 65] xlo: 429.976625, xhi: 537.470781, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 66] xlo: 429.976625, xhi: 537.470781, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 78] xlo: 429.976625, xhi: 537.470781, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 79] xlo: 429.976625, xhi: 537.470781, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 125] xlo: 752.459094, xhi: 859.953250, ylo: 322.482469, yhi: 429.976625, zlo: 107.494156, zhi: 214.988312
[Rank 124] xlo: 752.459094, xhi: 859.953250, ylo: 322.482469, yhi: 429.976625, zlo: 0.000000, zhi: 107.494156
[Rank 126] xlo: 752.459094, xhi: 859.953250, ylo: 322.482469, yhi: 429.976625, zlo: 214.988312, zhi: 322.482469
[Rank 127] xlo: 752.459094, xhi: 859.953250, ylo: 322.482469, yhi: 429.976625, zlo: 322.482469, zhi: 429.976625
[Rank 123] xlo: 752.459094, xhi: 859.953250, ylo: 214.988312, yhi: 322.482469, zlo: 322.482469, zhi: 429.976625
[Rank 122] xlo: 752.459094, xhi: 859.953250, ylo: 214.988312, yhi: 322.482469, zlo: 214.988312, zhi: 322.482469
[Rank 114] xlo: 752.459094, xhi: 859.953250, ylo: 0.000000, yhi: 107.494156, zlo: 214.988312, zhi: 322.482469
[Rank 115] xlo: 752.459094, xhi: 859.953250, ylo: 0.000000, yhi: 107.494156, zlo: 322.482469, zhi: 429.976625
[Rank 120] xlo: 752.459094, xhi: 859.953250, ylo: 214.988312, yhi: 322.482469, zlo: 0.000000, zhi: 107.494156
[Rank 121] xlo: 752.459094, xhi: 859.953250, ylo: 214.988312, yhi: 322.482469, zlo: 107.494156, zhi: 214.988312
[Rank 112] xlo: 752.459094, xhi: 859.953250, ylo: 0.000000, yhi: 107.494156, zlo: 0.000000, zhi: 107.494156
[Rank 113] xlo: 752.459094, xhi: 859.953250, ylo: 0.000000, yhi: 107.494156, zlo: 107.494156, zhi: 214.988312
[Rank 118] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 214.988312, zhi: 322.482469
[Rank 117] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 107.494156, zhi: 214.988312
[Rank 116] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 0.000000, zhi: 107.494156
[Rank 119] xlo: 752.459094, xhi: 859.953250, ylo: 107.494156, yhi: 214.988312, zlo: 322.482469, zhi: 429.976625
# Starting dynamics ...
# Timestep T U P Time
0 1.440000e+00 -6.773368e+00 -5.019669e+00  0.000
100 7.290504e-01 -5.708639e+00 5.226627e-01  1.069
[Atom] pack_comm: 600, unpack_comm: 600, pack_comm_self: 0, pack_reverse: 606, unpack_reverse: 606
[Rank 0] inte[0]: 206.645, comm[0]: 218.891, comm[1]: 2057.092, comm[2]: 219.067, force: 3180.631, rev_comm[0]: 213.008, rev_comm[1]: 2048.122, rev_comm[2]: 242.609, inte[1]: 145.193
[Rank 1] inte[0]: 206.212, comm[0]: 219.251, comm[1]: 2133.288, comm[2]: 217.489, force: 3172.626, rev_comm[0]: 212.936, rev_comm[1]: 2111.687, rev_comm[2]: 242.330, inte[1]: 144.976
[Rank 2] inte[0]: 207.074, comm[0]: 221.135, comm[1]: 2078.523, comm[2]: 219.848, force: 3174.847, rev_comm[0]: 214.254, rev_comm[1]: 2062.290, rev_comm[2]: 244.021, inte[1]: 145.612
[Rank 3] inte[0]: 205.813, comm[0]: 219.315, comm[1]: 2134.278, comm[2]: 218.695, force: 3184.846, rev_comm[0]: 211.797, rev_comm[1]: 2115.445, rev_comm[2]: 241.806, inte[1]: 144.894
[Rank 4] inte[0]: 207.552, comm[0]: 220.759, comm[1]: 1766.453, comm[2]: 220.852, force: 3190.000, rev_comm[0]: 214.137, rev_comm[1]: 1809.489, rev_comm[2]: 245.597, inte[1]: 145.241
[Rank 5] inte[0]: 206.286, comm[0]: 219.470, comm[1]: 1831.309, comm[2]: 218.677, force: 3170.925, rev_comm[0]: 212.705, rev_comm[1]: 1872.312, rev_comm[2]: 243.687, inte[1]: 144.573
[Rank 6] inte[0]: 206.522, comm[0]: 220.599, comm[1]: 1787.223, comm[2]: 219.719, force: 3167.977, rev_comm[0]: 213.833, rev_comm[1]: 1821.870, rev_comm[2]: 244.309, inte[1]: 145.257
[Rank 7] inte[0]: 206.543, comm[0]: 219.675, comm[1]: 1832.078, comm[2]: 218.889, force: 3179.505, rev_comm[0]: 213.117, rev_comm[1]: 1869.698, rev_comm[2]: 243.908, inte[1]: 144.543
[Rank 8] inte[0]: 205.596, comm[0]: 217.282, comm[1]: 1912.817, comm[2]: 217.730, force: 3180.285, rev_comm[0]: 211.121, rev_comm[1]: 1980.251, rev_comm[2]: 242.589, inte[1]: 144.299
[Rank 9] inte[0]: 207.042, comm[0]: 216.883, comm[1]: 1977.897, comm[2]: 215.984, force: 3172.093, rev_comm[0]: 211.446, rev_comm[1]: 2026.915, rev_comm[2]: 241.992, inte[1]: 144.988
[Rank 10] inte[0]: 207.201, comm[0]: 223.281, comm[1]: 1932.815, comm[2]: 223.165, force: 3170.527, rev_comm[0]: 214.189, rev_comm[1]: 1990.389, rev_comm[2]: 246.167, inte[1]: 145.387
[Rank 11] inte[0]: 205.558, comm[0]: 220.417, comm[1]: 1978.487, comm[2]: 219.832, force: 3181.739, rev_comm[0]: 213.219, rev_comm[1]: 2023.269, rev_comm[2]: 243.691, inte[1]: 144.287
[Rank 12] inte[0]: 204.228, comm[0]: 200.110, comm[1]: 1629.711, comm[2]: 202.706, force: 3177.366, rev_comm[0]: 193.255, rev_comm[1]: 1572.643, rev_comm[2]: 225.821, inte[1]: 143.352
[Rank 13] inte[0]: 204.901, comm[0]: 205.915, comm[1]: 1692.202, comm[2]: 206.727, force: 3170.215, rev_comm[0]: 198.219, rev_comm[1]: 1622.762, rev_comm[2]: 228.589, inte[1]: 144.308
[Rank 14] inte[0]: 205.620, comm[0]: 219.305, comm[1]: 1685.589, comm[2]: 219.472, force: 3177.556, rev_comm[0]: 213.492, rev_comm[1]: 1611.761, rev_comm[2]: 244.073, inte[1]: 144.888
[Rank 15] inte[0]: 205.825, comm[0]: 219.020, comm[1]: 1698.126, comm[2]: 219.750, force: 3186.847, rev_comm[0]: 211.996, rev_comm[1]: 1629.043, rev_comm[2]: 243.900, inte[1]: 145.436
[Rank 16] inte[0]: 206.313, comm[0]: 208.708, comm[1]: 1906.028, comm[2]: 208.507, force: 3180.458, rev_comm[0]: 201.062, rev_comm[1]: 1910.097, rev_comm[2]: 230.799, inte[1]: 144.663
[Rank 17] inte[0]: 205.327, comm[0]: 205.997, comm[1]: 1993.433, comm[2]: 205.712, force: 3172.722, rev_comm[0]: 197.055, rev_comm[1]: 1985.782, rev_comm[2]: 227.373, inte[1]: 143.508
[Rank 18] inte[0]: 205.773, comm[0]: 219.967, comm[1]: 1953.249, comm[2]: 220.312, force: 3176.801, rev_comm[0]: 214.063, rev_comm[1]: 1955.711, rev_comm[2]: 243.985, inte[1]: 144.577
[Rank 19] inte[0]: 205.875, comm[0]: 219.628, comm[1]: 1996.478, comm[2]: 219.225, force: 3188.779, rev_comm[0]: 213.394, rev_comm[1]: 1993.258, rev_comm[2]: 242.537, inte[1]: 145.539
[Rank 20] inte[0]: 206.425, comm[0]: 221.678, comm[1]: 1549.046, comm[2]: 220.470, force: 3182.258, rev_comm[0]: 215.350, rev_comm[1]: 1617.101, rev_comm[2]: 246.219, inte[1]: 145.025
[Rank 21] inte[0]: 205.536, comm[0]: 219.231, comm[1]: 1608.003, comm[2]: 219.143, force: 3174.704, rev_comm[0]: 213.749, rev_comm[1]: 1667.022, rev_comm[2]: 243.388, inte[1]: 144.357
[Rank 22] inte[0]: 205.855, comm[0]: 221.587, comm[1]: 1556.126, comm[2]: 221.193, force: 3172.312, rev_comm[0]: 215.031, rev_comm[1]: 1624.880, rev_comm[2]: 246.511, inte[1]: 145.279
[Rank 23] inte[0]: 206.597, comm[0]: 220.890, comm[1]: 1604.281, comm[2]: 219.844, force: 3185.072, rev_comm[0]: 214.842, rev_comm[1]: 1663.187, rev_comm[2]: 245.468, inte[1]: 144.381
[Rank 24] inte[0]: 206.746, comm[0]: 217.576, comm[1]: 1858.417, comm[2]: 217.870, force: 3183.718, rev_comm[0]: 211.151, rev_comm[1]: 1783.133, rev_comm[2]: 243.194, inte[1]: 145.207
[Rank 25] inte[0]: 205.890, comm[0]: 216.620, comm[1]: 1900.466, comm[2]: 218.592, force: 3175.001, rev_comm[0]: 211.062, rev_comm[1]: 1820.196, rev_comm[2]: 243.323, inte[1]: 144.152
[Rank 26] inte[0]: 204.607, comm[0]: 207.032, comm[1]: 1853.431, comm[2]: 209.289, force: 3170.639, rev_comm[0]: 200.756, rev_comm[1]: 1774.204, rev_comm[2]: 231.475, inte[1]: 143.798
[Rank 27] inte[0]: 204.831, comm[0]: 209.312, comm[1]: 1900.259, comm[2]: 210.135, force: 3182.696, rev_comm[0]: 200.626, rev_comm[1]: 1815.241, rev_comm[2]: 230.545, inte[1]: 144.266
[Rank 28] inte[0]: 206.244, comm[0]: 222.429, comm[1]: 1716.837, comm[2]: 220.804, force: 3189.483, rev_comm[0]: 215.317, rev_comm[1]: 1686.093, rev_comm[2]: 245.802, inte[1]: 145.104
[Rank 29] inte[0]: 206.825, comm[0]: 217.703, comm[1]: 1789.002, comm[2]: 217.397, force: 3180.126, rev_comm[0]: 211.857, rev_comm[1]: 1748.742, rev_comm[2]: 241.685, inte[1]: 144.701
[Rank 30] inte[0]: 206.262, comm[0]: 220.412, comm[1]: 1773.889, comm[2]: 221.915, force: 3180.761, rev_comm[0]: 214.363, rev_comm[1]: 1726.430, rev_comm[2]: 245.516, inte[1]: 145.356
[Rank 31] inte[0]: 205.470, comm[0]: 220.901, comm[1]: 1794.876, comm[2]: 220.608, force: 3191.096, rev_comm[0]: 213.709, rev_comm[1]: 1753.861, rev_comm[2]: 243.677, inte[1]: 144.663
[Rank 32] inte[0]: 205.994, comm[0]: 219.322, comm[1]: 2054.088, comm[2]: 217.832, force: 3191.177, rev_comm[0]: 213.000, rev_comm[1]: 2114.754, rev_comm[2]: 242.443, inte[1]: 145.098
[Rank 33] inte[0]: 206.471, comm[0]: 219.354, comm[1]: 2127.558, comm[2]: 219.712, force: 3183.034, rev_comm[0]: 212.453, rev_comm[1]: 2183.520, rev_comm[2]: 243.543, inte[1]: 144.968
[Rank 34] inte[0]: 206.633, comm[0]: 220.729, comm[1]: 2116.122, comm[2]: 221.801, force: 3182.735, rev_comm[0]: 214.506, rev_comm[1]: 2152.003, rev_comm[2]: 245.493, inte[1]: 145.407
[Rank 35] inte[0]: 205.555, comm[0]: 220.862, comm[1]: 2130.054, comm[2]: 219.400, force: 3191.405, rev_comm[0]: 214.102, rev_comm[1]: 2180.846, rev_comm[2]: 244.322, inte[1]: 145.233
[Rank 36] inte[0]: 206.621, comm[0]: 216.988, comm[1]: 1484.504, comm[2]: 217.896, force: 3186.534, rev_comm[0]: 210.804, rev_comm[1]: 1565.971, rev_comm[2]: 242.942, inte[1]: 145.054
[Rank 37] inte[0]: 206.127, comm[0]: 217.450, comm[1]: 1536.882, comm[2]: 217.542, force: 3155.680, rev_comm[0]: 212.845, rev_comm[1]: 1615.177, rev_comm[2]: 242.386, inte[1]: 144.338
[Rank 38] inte[0]: 205.180, comm[0]: 207.416, comm[1]: 1504.704, comm[2]: 209.814, force: 3174.157, rev_comm[0]: 200.934, rev_comm[1]: 1592.746, rev_comm[2]: 231.481, inte[1]: 144.059
[Rank 39] inte[0]: 205.072, comm[0]: 208.366, comm[1]: 1531.384, comm[2]: 208.942, force: 3183.148, rev_comm[0]: 200.305, rev_comm[1]: 1610.722, rev_comm[2]: 231.512, inte[1]: 144.059
[Rank 40] inte[0]: 206.575, comm[0]: 217.647, comm[1]: 1646.058, comm[2]: 215.959, force: 3188.974, rev_comm[0]: 211.935, rev_comm[1]: 1695.587, rev_comm[2]: 240.897, inte[1]: 145.474
[Rank 41] inte[0]: 207.243, comm[0]: 219.848, comm[1]: 1707.603, comm[2]: 219.460, force: 3180.424, rev_comm[0]: 213.465, rev_comm[1]: 1747.566, rev_comm[2]: 244.475, inte[1]: 144.835
